 frequency       v(NIN)          v(NIN)          v(NDIV)         v(NDIV)         v(NA)           v(NA)           v(NSKPLUS)      v(NSKPLUS)      v(NSKOUT)       v(NSKOUT)      
 2.57208794e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.30955987e-07  2.49997276e-01 -1.90333985e-04  2.49996987e-01 -3.80222332e-04  2.49995737e-01 -3.80434558e-04 
 2.60189219e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.33632206e-07  2.49997271e-01 -1.92539487e-04  2.49996975e-01 -3.84628170e-04  2.49995725e-01 -3.84842855e-04 
 2.63204181e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.36339436e-07  2.49997266e-01 -1.94770545e-04  2.49996963e-01 -3.89085060e-04  2.49995713e-01 -3.89302233e-04 
 2.66254078e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.39078037e-07  2.49997260e-01 -1.97027456e-04  2.49996951e-01 -3.93593595e-04  2.49995700e-01 -3.93813284e-04 
 2.69339317e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.41848371e-07  2.49997255e-01 -1.99310519e-04  2.49996938e-01 -3.98154372e-04  2.49995688e-01 -3.98376607e-04 
 2.72460306e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.44650806e-07  2.49997249e-01 -2.01620036e-04  2.49996925e-01 -4.02767996e-04  2.49995675e-01 -4.02992807e-04 
 2.75617460e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.47485715e-07  2.49997243e-01 -2.03956315e-04  2.49996912e-01 -4.07435081e-04  2.49995661e-01 -4.07662496e-04 
 2.78811197e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.50353474e-07  2.49997237e-01 -2.06319665e-04  2.49996898e-01 -4.12156245e-04  2.49995648e-01 -4.12386296e-04 
 2.82041942e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.53254463e-07  2.49997231e-01 -2.08710401e-04  2.49996884e-01 -4.16932116e-04  2.49995634e-01 -4.17164832e-04 
 2.85310124e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.56189068e-07  2.49997225e-01 -2.11128839e-04  2.49996870e-01 -4.21763326e-04  2.49995619e-01 -4.21998739e-04 
 2.88616176e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.59157677e-07  2.49997219e-01 -2.13575301e-04  2.49996855e-01 -4.26650518e-04  2.49995605e-01 -4.26888658e-04 
 2.91960537e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.62160686e-07  2.49997212e-01 -2.16050111e-04  2.49996840e-01 -4.31594339e-04  2.49995590e-01 -4.31835239e-04 
 2.95343651e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.65198492e-07  2.49997206e-01 -2.18553597e-04  2.49996825e-01 -4.36595447e-04  2.49995574e-01 -4.36839139e-04 
 2.98765967e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.68271499e-07  2.49997199e-01 -2.21086093e-04  2.49996809e-01 -4.41654505e-04  2.49995559e-01 -4.41901020e-04 
 3.02227939e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.71380114e-07  2.49997192e-01 -2.23647934e-04  2.49996793e-01 -4.46772184e-04  2.49995543e-01 -4.47021555e-04 
 3.05730027e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.74524751e-07  2.49997185e-01 -2.26239460e-04  2.49996777e-01 -4.51949163e-04  2.49995526e-01 -4.52201425e-04 
 3.09272696e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.77705827e-07  2.49997177e-01 -2.28861014e-04  2.49996760e-01 -4.57186130e-04  2.49995509e-01 -4.57441315e-04 
 3.12856416e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.80923763e-07  2.49997170e-01 -2.31512947e-04  2.49996743e-01 -4.62483780e-04  2.49995492e-01 -4.62741922e-04 
 3.16481663e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.84178988e-07  2.49997162e-01 -2.34195608e-04  2.49996725e-01 -4.67842817e-04  2.49995475e-01 -4.68103949e-04 
 3.20148917e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.87471933e-07  2.49997154e-01 -2.36909354e-04  2.49996707e-01 -4.73263950e-04  2.49995457e-01 -4.73528108e-04 
 3.23858666e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.90803035e-07  2.49997146e-01 -2.39654545e-04  2.49996689e-01 -4.78747900e-04  2.49995438e-01 -4.79015119e-04 
 3.27611402e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.94172736e-07  2.49997138e-01 -2.42431546e-04  2.49996670e-01 -4.84295394e-04  2.49995419e-01 -4.84565710e-04 
 3.31407623e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.97581484e-07  2.49997130e-01 -2.45240726e-04  2.49996650e-01 -4.89907170e-04  2.49995400e-01 -4.90180618e-04 
 3.35247833e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.01029731e-07  2.49997121e-01 -2.48082456e-04  2.49996631e-01 -4.95583971e-04  2.49995380e-01 -4.95860588e-04 
 3.39132542e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.04517935e-07  2.49997113e-01 -2.50957115e-04  2.49996611e-01 -5.01326551e-04  2.49995360e-01 -5.01606373e-04 
 3.43062265e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.08046559e-07  2.49997104e-01 -2.53865083e-04  2.49996590e-01 -5.07135673e-04  2.49995339e-01 -5.07418737e-04 
 3.47037524e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.11616071e-07  2.49997094e-01 -2.56806748e-04  2.49996569e-01 -5.13012107e-04  2.49995318e-01 -5.13298451e-04 
 3.51058846e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.15226945e-07  2.49997085e-01 -2.59782498e-04  2.49996547e-01 -5.18956633e-04  2.49995296e-01 -5.19246296e-04 
 3.55126766e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.18879660e-07  2.49997075e-01 -2.62792730e-04  2.49996525e-01 -5.24970041e-04  2.49995274e-01 -5.25263060e-04 
 3.59241824e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.22574701e-07  2.49997066e-01 -2.65837842e-04  2.49996502e-01 -5.31053128e-04  2.49995252e-01 -5.31349542e-04 
 3.63404565e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.26312559e-07  2.49997056e-01 -2.68918239e-04  2.49996479e-01 -5.37206701e-04  2.49995228e-01 -5.37506550e-04 
 3.67615541e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.30093730e-07  2.49997045e-01 -2.72034330e-04  2.49996455e-01 -5.43431578e-04  2.49995205e-01 -5.43734902e-04 
 3.71875313e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.33918715e-07  2.49997035e-01 -2.75186528e-04  2.49996431e-01 -5.49728585e-04  2.49995180e-01 -5.50035423e-04 
 3.76184446e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.37788023e-07  2.49997024e-01 -2.78375251e-04  2.49996406e-01 -5.56098557e-04  2.49995156e-01 -5.56408951e-04 
 3.80543510e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.41702166e-07  2.49997013e-01 -2.81600924e-04  2.49996381e-01 -5.62542340e-04  2.49995130e-01 -5.62856331e-04 
 3.84953086e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.45661665e-07  2.49997002e-01 -2.84863973e-04  2.49996355e-01 -5.69060790e-04  2.49995104e-01 -5.69378418e-04 
 3.89413758e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.49667044e-07  2.49996990e-01 -2.88164833e-04  2.49996328e-01 -5.75654770e-04  2.49995077e-01 -5.75976079e-04 
 3.93926118e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.53718837e-07  2.49996978e-01 -2.91503941e-04  2.49996301e-01 -5.82325156e-04  2.49995050e-01 -5.82650189e-04 
 3.98490766e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.57817580e-07  2.49996966e-01 -2.94881740e-04  2.49996273e-01 -5.89072835e-04  2.49995022e-01 -5.89401633e-04 
 4.03108307e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.61963817e-07  2.49996954e-01 -2.98298679e-04  2.49996244e-01 -5.95898700e-04  2.49994994e-01 -5.96231309e-04 
 4.07779354e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.66158099e-07  2.49996941e-01 -3.01755210e-04  2.49996215e-01 -6.02803659e-04  2.49994964e-01 -6.03140122e-04 
 4.12504527e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.70400983e-07  2.49996928e-01 -3.05251794e-04  2.49996185e-01 -6.09788627e-04  2.49994935e-01 -6.10128989e-04 
 4.17284453e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.74693031e-07  2.49996915e-01 -3.08788894e-04  2.49996155e-01 -6.16854532e-04  2.49994904e-01 -6.17198837e-04 
 4.22119767e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.79034814e-07  2.49996901e-01 -3.12366979e-04  2.49996124e-01 -6.24002311e-04  2.49994873e-01 -6.24350606e-04 
 4.27011111e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.83426907e-07  2.49996887e-01 -3.15986525e-04  2.49996091e-01 -6.31232913e-04  2.49994841e-01 -6.31585244e-04 
 4.31959133e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.87869895e-07  2.49996873e-01 -3.19648011e-04  2.49996059e-01 -6.38547298e-04  2.49994808e-01 -6.38903712e-04 
 4.36964491e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.92364365e-07  2.49996859e-01 -3.23351924e-04  2.49996025e-01 -6.45946437e-04  2.49994774e-01 -6.46306980e-04 
 4.42027849e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -3.96910916e-07  2.49996844e-01 -3.27098755e-04  2.49995991e-01 -6.53431310e-04  2.49994740e-01 -6.53796032e-04 
